id,Lng,Lat,Cid,tradeTime,followers,totalPrice,price,square,livingRoom,drawingRoom,kitchen,bathRoom,floor,buildingType,constructionTime,renovationCondition,buildingStructure,elevator,fiveYearsProperty,subway,district
101090787510,116.661432,40.180564,1111027378374,2016-07-30,8,280,21539,130,3,2,1,1,6,4,1998,3,2,0,1,0,13
101090789033,116.319699,39.62703,1111027378149,2016-08-21,28,242,13396,180.66,3,2,1,2,15,1,2005,4,6,0,1,0,4
101090789076,116.264621,40.087404,1111027376165,2016-06-29,36,1190,47600,250,4,2,1,3,4,4,2013,2,6,1,1,0,8
101090791713,116.437648,39.859639,1111027382753,2016-07-11,149,375,40467,92.67,2,1,1,1,20,3,2006,4,6,1,1,0,2
101090792011,116.530553,39.921425,1111027381021,2016-07-21,197,333,46321,71.89,2,2,1,1,6,4,2000,3,2,0,0,1,7
101090796841,116.42148,39.99706,1111027377228,2017-02-26,6,1500,52448,286,5,2,1,2,16,1,1996,1,6,1,0,1,7
101090798105,116.246374,39.844724,1111027381427,2016-09-10,417,235,33678,69.78,2,1,1,1,6,4,1997,1,2,0,1,0,2
101090801885,116.247008,39.906426,1111027382209,2016-08-14,38,299,55371,54,1,0,1,1,27,1,2007,4,6,1,1,0,9
101090802972,116.35699,40.093976,1111027380088,2016-07-04,66,340,37829,89.88,2,1,1,1,6,4,2005,4,2,0,1,1,6
101090810591,116.389141,39.850859,1111027381661,2016-08-05,63,329.8,55899,59,1,1,1,1,12,4,2010,3,6,1,1,1,2
101090811237,116.427678,40.033369,1111027376228,2016-07-09,163,360,41740,86.25,2,1,1,1,6,4,2004,4,6,0,1,1,7
101090814868,116.497474,39.810115,1111027377957,2016-06-22,41,99,27356,36.19,1,0,0,1,24,1,2010,4,6,1,0,1,3
101090817375,116.308663,39.839115,1111027381702,2016-07-25,21,430,41635,103.28,2,1,1,1,29,1,2002,1,6,1,1,1,2
101090818282,116.343245,39.900529,1111027378998,2016-07-14,142,258,72554,35.56,1,0,1,1,16,1,2007,3,6,1,1,1,10
101090821245,116.320535,39.890098,1111027379963,2016-08-12,68,260,45344,57.34,2,1,1,1,6,4,1993,3,2,0,1,1,2
101090823226,116.340073,39.899642,1111027380656,2016-08-20,160,1195,84155,142,3,1,1,2,25,3,2010,4,6,1,1,1,10
101090825672,116.463777,39.959726,1111027379671,2016-09-02,56,375,60484,62,2,2,1,1,6,4,1984,4,6,0,1,1,7
101090826783,116.284755,39.93453,1111027376911,2017-01-05,113,251,39219,64,1,0,1,1,19,1,2009,4,6,1,0,1,8
101090832223,116.169065,39.762892,1111027382164,2016-06-21,8,227,26396,86,2,1,1,1,10,4,2010,3,6,1,0,0,5
101090835591,116.445381,39.92346,1111027381524,2016-08-17,50,300,51725,58,2,1,1,1,6,4,1985,3,2,0,0,1,7
101090838715,116.32496,40.035232,1111027379173,2016-06-28,46,768,59077,130,3,1,1,2,6,4,1999,4,2,0,1,1,8
101090842788,116.473376,39.875385,1111027374248,2016-06-21,58,360,36912,97.53,2,1,1,1,22,1,2000,1,6,1,0,0,7
101090848065,116.491161,39.872757,1111027379559,2016-08-04,48,980,51951,188.64,4,1,1,2,18,4,2006,4,6,1,1,0,7
101090849427,116.399018,39.978141,1111027382251,2016-08-23,39,528,88000,60,2,1,1,1,6,4,1991,3,2,0,1,1,10
101090850412,116.250886,40.225155,1111027378942,2016-07-17,13,89.5,25572,35,1,0,0,1,7,3,2003,3,6,1,0,1,6
101090853386,116.457526,39.8764,1111027375273,2016-12-27,181,403,46899,85.93,2,1,1,1,28,1,2009,2,6,1,0,1,7
101090853632,116.461949,40.003018,1111027381856,2016-10-29,42,1100,45290,242.88,5,2,1,3,26,1,2004,4,6,1,0,1,7
101090854800,116.368316,39.892214,1111027378533,2016-07-30,206,480,63653,75.41,2,1,1,1,19,1,2003,4,6,1,1,1,10
101090855034,116.26973,39.901123,1111027380520,2016-06-26,67,263,32875,80,3,1,1,1,16,3,1997,3,6,1,0,0,2
101090856451,116.316963,40.056306,1111027382721,2016-07-13,84,380,33487,113.48,3,1,1,1,24,1,2001,4,6,1,1,1,8
101090865126,116.63264,39.913741,1111027376534,2016-09-12,52,290,43524,66.63,1,2,1,1,9,4,2002,4,6,1,1,1,11
101090868254,116.457173,39.96476,1111027376970,2016-06-29,82,299,45573,65.61,2,1,1,1,6,4,1990,2,2,0,1,1,7
101090869410,116.443702,39.900208,1111043315856,2016-09-28,52,550,80292,68.5,2,1,1,1,18,1,2005,3,6,1,1,0,1
101090873678,116.351851,39.896088,1111027381779,2016-08-26,115,530,59351,89.3,3,2,1,1,6,4,1986,3,2,0,1,1,10
101090876637,116.17041,39.767123,1111027375834,2016-09-07,38,295,20718,142.39,3,2,1,1,6,4,2001,4,2,0,0,0,5
101090876706,116.16608,39.771077,1111027377578,2016-07-17,89,170,18347,92.66,2,1,1,1,11,1,2011,4,6,1,0,0,5
101090881428,116.51152,39.901436,1111027381719,2016-09-09,194,375,41002,91.46,2,1,1,1,25,1,2005,1,6,1,1,0,7
101090892239,116.5038376,39.9307251,1111027374762,2016-08-28,28,2152,74003,290.8,5,2,1,3,18,4,2008,4,6,0,1,0,7
101090893766,116.5038376,39.9307251,1111027374762,2016-06-27,16,1830,73755,248.12,4,2,1,3,17,4,2008,4,6,0,0,0,7
101090899846,116.391353,39.99299,1111027375317,2016-09-27,48,520,59771,87,1,1,1,1,32,1,2000,3,6,1,0,1,7
101090900196,116.12215,39.932268,1111027378707,2016-08-04,31,180,23530,76.5,2,1,1,1,6,4,2002,3,2,0,1,0,12
101090900818,116.220283,40.043636,1111027376008,2016-07-24,92,462,51911,89,2,1,1,1,8,4,2010,4,6,1,0,0,8
101090908310,116.147926,39.730421,1111027377329,2016-07-21,54,165,17935,92,2,1,1,1,15,1,2006,3,6,1,1,1,5
101090909998,116.373085,39.921965,1111027374250,2016-07-16,44,828,146161,56.65,1,1,1,1,11,1,1999,3,6,1,0,1,10
101090910535,116.395329,40.089324,1111027373832,2016-09-09,17,522,28682,182,4,2,1,2,4,4,2000,4,4,0,1,0,6
101090913271,116.419242,39.875809,1111027377723,2016-07-31,63,349,52656,66.28,2,1,1,1,6,4,1995,3,2,0,0,1,1
101090915007,116.343647,39.928265,1111027374176,2016-06-16,31,510,92225,55.3,2,1,1,1,5,4,1979,4,2,0,1,1,10
101090917187,116.673595,40.124882,1111027381897,2017-01-13,131,398,34588,115.07,3,2,1,1,6,4,2004,3,2,0,1,0,13
101090917420,116.334045,39.757413,1111027382766,2016-07-31,322,215,26875,80,3,1,1,1,6,4,1995,3,2,0,1,1,4
101090918353,116.328062,40.083203,1111027379849,2016-07-31,37,382,21130,180.79,4,2,1,2,7,4,2000,3,2,0,1,0,6
101090919090,116.511419,39.981872,1111027379180,2016-07-26,112,520,37494,138.69,3,2,1,2,16,4,2004,1,6,1,1,0,7
101090919964,116.297022,39.788637,1111027376394,2016-07-14,31,190,24776,76.69,2,1,1,1,7,4,2002,3,2,0,1,0,4
101090924554,116.343992,40.078436,1111027379397,2016-08-08,15,138,27059,51,1,0,1,1,19,1,2011,4,6,1,0,1,6
101090925639,116.543161,40.097129,1111041170735,2016-09-29,7,430,47514,90.5,1,0,0,0,8,1,2013,2,6,1,0,0,13
101090926591,116.462116,39.973094,1111027377484,2016-08-31,53,1230,49974,246.13,3,2,1,2,28,1,2007,4,6,1,1,1,7
101090927830,116.488479,39.993976,1111027377281,2016-06-20,45,898,50051,179.42,3,2,1,2,27,3,2006,4,6,1,1,1,7
101090931204,116.312813,39.932255,1111027374944,2017-01-10,85,572,100528,56.9,2,1,1,1,5,4,1990,3,4,0,0,1,8
101090932592,116.16608,39.771077,1111027377578,2016-07-04,35,135,23475,57.51,1,1,1,1,11,4,2011,4,6,1,0,0,5
101090934353,116.460438,39.960687,1111027379039,2017-02-17,221,945,71705,131.79,2,1,1,2,7,4,2003,4,6,1,1,1,7
101090934741,116.481034,39.94474,1111027377157,2017-02-26,96,1600,61539,260,4,2,1,2,10,3,2008,4,6,1,0,1,7
101090935254,116.422479,40.06389,1111027375783,2016-08-24,72,179,32323,55.38,1,0,1,1,30,1,2004,4,6,1,0,1,6
101090936002,116.313465,39.856611,1111027379296,2016-06-29,55,470,38076,123.44,3,2,1,2,22,4,2006,4,6,1,1,1,2
101090940862,116.421128,40.068301,1111027377809,2016-10-12,43,125,22576,55.37,1,0,1,1,12,3,2008,4,6,1,1,1,6
101090941213,116.603852,39.893276,1111027375170,2016-08-07,121,77,20936,36.78,1,0,1,1,6,4,2008,4,6,1,0,0,7
101090942006,116.330345,39.984336,1111027373798,2016-06-23,35,495,125317,39.5,1,1,1,1,12,3,1989,3,6,1,1,1,8
101090942331,116.432755,39.916762,1111043352307,2016-06-22,15,1000,95048,105.21,1,1,1,1,24,4,2012,4,6,1,0,1,1
101090943851,116.391726,39.978788,1111027382272,2016-08-18,45,650,88316,73.6,2,1,1,1,20,1,1991,3,2,1,1,1,10
101090948964,116.291788,39.855182,1111027382025,2016-08-26,55,359,34276,104.74,2,1,1,1,21,1,2005,3,6,1,0,0,2
101090950497,116.425422,40.068646,1111027380048,2016-08-08,54,439.6,17445,252,5,2,1,3,6,4,2000,2,2,0,1,1,6
101090951459,116.585161,39.87005,1111027380334,2016-07-27,81,580,33523,173.02,4,2,1,2,8,3,2005,4,6,1,1,0,7
101090953662,116.472792,39.995684,1111027373999,2016-09-13,32,730,88744,82.26,2,1,1,1,10,4,2000,4,6,1,0,1,7
101090954206,116.26266,39.919997,1111027381962,2017-03-16,221,385,65588,58.7,2,1,1,1,6,4,1985,3,4,0,0,1,8
101090954625,116.488984,39.976004,1111027374428,2016-08-18,243,475,39257,121,4,2,1,2,7,4,1996,3,2,0,1,1,7
101090956116,116.1939,39.923648,1111027374503,2016-06-23,60,181.6,30827,58.91,2,1,1,1,6,4,1996,4,2,0,0,0,9
101090956346,116.421128,40.068301,1111027377809,2016-06-17,15,110,18966,58,1,0,1,1,12,3,2008,1,6,1,0,1,6
101090957055,116.322609,40.089206,1111027379920,2016-07-13,91,309,24880,124.2,3,2,1,2,6,4,2008,3,2,0,1,0,6
101090959522,116.559953,40.117154,1111027377343,2016-09-16,10,119,22038,54,1,0,1,1,7,3,2013,1,6,1,0,1,13
101090959641,116.430012,40.066244,1111027380045,2016-07-31,45,271,25620,105.78,2,1,1,2,6,4,2000,3,2,0,0,0,6
101090962374,116.328627,39.979037,1111027382321,2016-08-31,151,630,86184,73.1,3,1,1,1,6,4,1988,3,2,0,0,1,8
101090964660,116.494021,39.900148,1111045984927,2016-11-27,115,519,66284,78.3,2,1,1,1,9,4,2013,4,6,1,0,1,7
101090965022,116.416572,40.063191,1111027375135,2016-06-17,19,260,48149,54,2,1,1,1,11,3,2010,1,6,1,0,1,6
101090965138,116.169365,39.937036,1111027378402,2016-08-12,19,318,31177,102,2,1,1,1,3,4,1993,4,2,0,0,0,9
101090968237,116.518854,39.939588,1111027374656,2016-08-25,159,500,43384,115.25,3,1,1,2,28,3,2006,4,6,1,1,0,7
101090970010,116.493878,40.000306,1111027374551,2016-08-26,56,1290,49232,262.03,5,2,1,4,22,1,2005,4,6,1,1,0,7
101090971524,116.28512,39.888524,1111027373808,2016-07-10,36,208,42799,48.6,1,1,1,1,18,4,2005,3,6,1,1,0,2
101090971631,116.308663,39.839115,1111027381702,2016-07-20,33,320,44488,71.93,1,1,1,1,18,1,2001,1,6,1,1,1,2
101090973027,116.233785,39.906862,1111027381888,2016-07-27,132,191,42136,45.33,1,1,1,1,6,4,1992,4,2,0,1,0,9
101090973383,116.42293,40.062106,1111027379502,2016-08-29,43,835,46042,181.36,3,2,1,2,5,4,2005,4,5,1,0,1,6
101090974377,116.400533,39.962226,1111027378022,2016-08-23,126,418,77595,53.87,2,0,1,1,10,3,1980,3,6,1,1,1,1
101090975202,116.329972,40.174041,1111027379664,2016-08-07,7,245,19283,127.06,3,2,1,2,6,4,2003,4,2,0,1,0,6
101090978985,116.612765,39.905006,1111027374043,2016-08-03,170,279,37713,73.98,2,1,1,1,22,1,2005,4,6,1,1,0,7
101090985471,116.424846,40.1565,1111027375939,2016-06-24,35,224,19824,113,2,1,1,2,6,4,2007,4,2,1,1,0,6
101090990708,116.304497,39.895431,1111027380293,2016-09-07,33,340,41764,81.41,2,0,1,1,6,4,1998,3,2,0,1,0,8
101090993037,116.235366,40.216037,1111027381366,2016-08-24,33,105,30000,35,1,0,1,1,6,4,2003,4,2,0,0,0,6
101090998847,116.354792,39.885022,1111027382268,2016-08-14,35,359,67941,52.84,2,1,1,1,5,4,1978,2,4,0,0,0,10
101090999943,116.51152,39.901436,1111027381719,2016-06-16,159,300,43573,68.85,1,1,1,1,24,3,2007,1,6,1,1,1,7
101091000597,116.284755,39.93453,1111027376911,2016-09-17,10,196,39200,50,1,0,1,1,19,1,2009,4,6,1,0,1,8
101091000881,116.330578,39.966964,1111027380135,2016-06-24,62,345,66848,51.61,1,1,1,1,15,3,2006,4,6,1,1,1,8
101091006761,116.471754,40.02946,1111027376127,2016-08-18,69,530,56383,94,2,1,1,1,25,3,2009,4,6,1,1,1,7
101091006990,116.534917,39.927474,1111027375643,2016-08-15,46,263,41628,63.18,1,0,1,1,16,3,2007,4,6,1,0,0,7
101091009399,116.277126,39.897751,1111027380610,2016-08-17,21,419,40304,103.96,2,1,1,1,22,3,2003,4,6,1,1,0,2
101091013872,116.594761,39.921447,1111027374857,2016-09-21,60,439,34297,128,3,1,1,1,6,4,2000,3,2,0,0,1,7
101091016828,116.571828,40.066974,1111027380138,2016-06-15,8,400,16461,243,6,2,1,2,6,4,1995,1,4,0,0,0,13
101091017007,116.321953,40.058245,1111027378318,2016-07-14,123,405,44506,91,3,1,1,1,6,4,1997,3,2,0,1,0,8
101091018544,116.472516,39.882104,1111027377551,2016-06-24,14,525,33871,155,4,1,1,2,19,1,2000,3,6,1,1,1,7
101091021835,116.438381,39.964399,1111027373927,2016-08-16,94,431.5,58477,73.79,3,1,1,1,6,4,1992,3,4,0,1,1,7
101091022056,116.370813,39.949254,1111027379070,2016-06-24,112,380,65744,57.8,2,1,1,1,7,4,1992,3,2,0,1,1,10
101091022870,116.264621,40.087404,1111027376165,2016-06-24,57,765,51058,149.83,3,2,1,2,6,4,2009,3,6,1,1,0,8
101091023728,116.175983,39.767012,1111027375833,2017-01-24,77,329,31635,104,2,2,1,1,15,4,2007,4,6,1,0,0,5
101091027020,116.218729,40.221509,1111027376948,2016-08-30,39,157,20183,77.79,2,1,1,1,6,4,1995,1,2,0,0,0,6
101091028309,116.440069,39.902423,1111027374222,2016-12-25,11,680,64867,104.83,1,0,1,1,10,4,2003,4,6,0,1,1,1
101091028752,116.457876,39.966408,1111027373923,2016-08-08,2,850,31963,265.94,1,1,1,1,28,3,2004,3,6,1,1,1,7
101091031409,116.265774,40.170928,1111027375904,2016-07-06,11,107.8,30800,35,1,0,1,1,17,4,2010,4,6,1,0,0,6
101091036014,116.400088,40.113401,1111027380222,2016-08-14,64,330,17278,191,5,3,1,3,5,4,1999,3,2,0,1,0,6
101091043025,116.488988,39.870064,1111027377128,2016-07-07,10,353,37742,93.53,2,2,1,1,23,3,2008,3,6,1,1,0,7
101091044874,116.464936,39.911052,1111027377425,2017-01-20,108,250,43104,58,1,0,0,0,26,1,2004,4,6,1,1,1,7
101091045764,116.304945,39.891842,1111027378210,2016-09-08,38,459,44135,104,2,1,1,1,20,1,2006,2,6,1,0,1,2
101091045795,116.438901,39.970424,1111043443524,2017-02-16,207,850,76179,111.58,2,1,1,2,22,3,2012,4,6,1,0,1,7
101091046396,116.420226,40.058739,1111027376461,2016-06-27,309,218,37503,58.13,2,1,1,1,6,4,1990,4,2,0,1,1,7
101091048739,116.560215,40.093,1111027377441,2016-08-20,166,328,43158,76,2,1,1,1,11,3,2007,4,6,1,1,1,13
101091051835,116.203021,39.929599,1111027382279,2016-07-04,224,154.5,29086,53.12,1,1,1,1,6,4,1998,4,2,0,1,0,9
101091053922,116.530553,39.921425,1111027381021,2016-07-24,48,300,47178,63.59,1,1,1,1,22,3,2005,3,6,1,0,1,7
101091054527,116.390177,39.967981,1111027375807,2016-08-24,105,817,105981,77.09,2,1,1,1,17,3,2005,3,6,1,1,0,10
101091055642,116.359358,39.964464,1111027381399,2016-06-27,11,254,42589,59.64,1,1,1,1,21,1,2010,1,6,1,0,0,8
101091058369,116.492039,40.004922,1111027379030,2016-07-25,58,1060,71506,148.24,3,2,1,1,28,4,2006,4,6,1,0,1,7
101091067606,116.242945,40.215684,1111027377543,2016-09-13,133,320,37349,85.68,2,2,1,1,28,3,2011,4,6,1,0,0,6
101091067608,116.476546,39.905624,1111099581268,2016-10-24,16,1090,67284,162,4,2,1,3,12,3,2006,4,6,1,0,1,7
101091070410,116.530553,39.921425,1111027381021,2016-07-23,134,275,35167,78.2,2,1,1,1,24,1,2001,3,6,1,1,1,7
101091071682,116.352592,39.927789,1111027382070,2016-08-26,51,620,91716,67.6,1,1,1,1,16,3,2000,4,6,0,0,1,10
101091072015,116.4388,40.054941,1111027375158,2016-07-28,12,930,52543,177,3,2,1,3,27,4,2010,3,6,1,0,1,7
101091073433,116.498756,39.807081,1111027376438,2016-08-17,16,880,31987,275.12,5,2,1,3,11,3,2000,4,2,1,1,1,3
101091074902,116.417866,40.134243,1111027380409,2016-08-01,55,237,21868,108.38,3,1,1,1,5,4,1995,1,2,0,0,0,6
101091076817,116.644167,39.932673,1111027379777,2016-08-31,176,410,33607,122,3,2,1,2,7,4,2001,4,2,0,1,1,11
101091083308,116.447783,39.94387,1111027375280,2016-07-29,16,1250,82870,150.84,3,2,1,2,12,3,2006,4,6,1,1,1,1
101091085930,116.643924,39.889841,1111027377211,2016-06-23,84,395,36336,108.71,2,2,1,2,12,3,2004,3,6,1,0,0,11
101091087458,116.424846,40.1565,1111027375939,2016-09-07,11,400,23894,167.41,3,2,1,2,9,4,2006,4,6,1,1,0,6
101091087462,116.523444,39.92445,1111027376687,2016-08-24,101,420,54645,76.86,1,2,1,1,31,1,2002,4,6,1,0,1,7
101091087552,116.345483,39.920877,1111027379410,2016-07-28,44,490,87034,56.3,2,1,1,1,18,1,1991,3,6,1,0,1,10
101091089264,116.530553,39.921425,1111027381021,2016-06-29,214,311,39770,78.2,2,1,1,1,24,1,2001,3,6,1,1,1,7
101091089809,116.358543,40.017542,1111027376447,2016-07-02,89,290,45004,64.44,1,0,1,1,27,1,2002,4,6,1,0,1,8
101091091567,116.413532,39.970005,1111027375601,2016-08-28,83,435,68097,63.88,2,1,1,1,14,3,1989,4,6,1,1,0,7
101091092268,116.603118,39.906824,1111027382237,2016-06-25,144,358,40099,89.28,3,1,1,1,11,3,2010,2,6,1,1,0,7
101091093406,116.367835,39.870721,1111027381850,2016-06-20,59,249.7,46241,54,2,1,1,1,6,4,1990,3,2,0,1,0,2
101091093979,116.249496,40.221791,1111027378945,2016-08-10,81,204,25958,78.59,2,2,1,1,7,4,2001,4,2,0,1,0,6
101091094139,116.420154,40.056617,1111027378411,2016-11-13,264,82,20113,40.77,1,0,1,1,14,3,2007,3,6,1,1,1,7
101091094877,116.450058,39.870707,1111027382367,2016-07-21,87,480,44445,108,3,2,1,1,6,4,2000,3,2,0,1,1,2
101091096062,116.594761,39.936939,1111027381588,2016-07-18,120,308.8,38337,80.55,2,1,1,1,6,3,2006,3,6,0,1,0,7
101091096369,116.329972,40.174041,1111027379664,2016-12-22,177,348,30797,113,2,1,1,2,6,4,2003,1,2,0,1,0,6
101091097856,116.394288,39.972468,1111027379523,2017-03-06,71,630,77778,81,3,1,1,1,18,1,1994,3,2,1,0,1,10
101091099983,116.683576,40.124464,1111027381870,2016-09-18,34,370,34260,108,3,1,1,2,6,4,2000,3,4,0,0,0,13
101091101108,116.372751,39.884391,1111027377605,2017-01-19,109,1600,79602,201,3,2,1,2,14,3,2010,4,6,1,0,1,10
101091101231,116.468788,39.894652,1111027373844,2016-08-19,116,225,42104,53.44,2,1,1,1,6,4,1980,4,2,0,0,1,7
101091105024,116.297022,39.788637,1111027376394,2016-08-07,62,117,30280,38.64,1,1,1,1,7,4,2002,1,2,0,1,0,4
101091112296,116.16608,39.771077,1111027377578,2016-09-18,351,242,26431,91.56,3,2,1,1,11,4,2011,4,6,1,0,0,5
101091112588,116.497474,39.810115,1111027377957,2016-07-21,54,99,22000,45,1,0,1,1,24,1,2009,4,6,1,0,1,3
101091114501,116.327941,39.934006,1111027382466,2016-07-22,33,1242,73929,168,3,2,1,2,20,3,2003,4,6,1,1,1,8
101091115495,116.359358,39.964464,1111027381399,2016-09-17,10,275,44008,62.49,1,1,1,1,21,1,2010,4,6,1,1,0,8
101091115981,116.431342,40.071807,1111027380042,2016-07-12,32,207,37961,54.53,1,1,1,1,6,4,2000,1,2,0,0,0,6
101091117600,116.419327,39.861278,1111027382424,2016-06-27,56,242,38057,63.59,2,1,1,1,6,4,1996,4,2,0,0,1,2
101091120116,116.453712,39.940847,1111027380731,2016-10-25,209,1300,65657,198,4,2,1,2,6,4,2000,4,2,1,0,1,7
101091120953,116.247008,39.906426,1111027382209,2016-07-22,20,686,51092,134.27,3,2,1,2,26,3,2005,4,6,1,1,1,9
101091121915,116.424289,39.970682,1111027375345,2016-08-29,25,423,61075,69.26,1,1,1,1,16,3,2002,3,6,1,1,1,7
101091123096,116.461153,39.994177,1111027382445,2016-09-19,6,535,25000,214,4,2,1,2,26,3,2008,3,6,1,0,0,7
101091125773,116.438901,39.970424,1111043443524,2016-07-31,72,255,65385,39,1,0,1,1,22,3,2012,4,6,1,0,1,7
101091126058,116.233257,39.89514,1111027377149,2016-08-16,30,293,42464,69,1,1,1,1,9,4,2011,4,6,1,0,0,9
101091127453,116.377133,39.853516,1111027377262,2016-06-20,40,225,37289,60.34,1,1,1,1,24,1,2002,3,6,1,1,1,2
101091129232,116.437648,39.859639,1111027382753,2016-07-22,55,421.8,37324,113,2,1,1,1,20,3,2006,4,6,1,0,0,2
101091131179,116.482095,39.866315,1111027382784,2016-08-18,8,223,40649,54.86,1,1,1,1,6,4,2009,2,2,0,0,0,7
101091132516,116.481666,39.992718,1111027376309,2016-07-30,44,481.5,31115,154.75,3,2,1,1,6,4,2000,3,6,0,0,1,7
101091133428,116.465341,39.997219,1111027375066,2017-03-14,158,790,58912,134.1,3,1,1,2,6,4,1999,3,2,0,0,0,7
101091136127,116.422295,40.133927,1111027380410,2016-06-30,77,226.2,19949,113.39,2,1,1,2,6,4,2003,4,2,0,1,0,6
101091138356,116.374459,39.995227,1111027382696,2016-09-02,77,548,73263,74.8,3,1,1,1,18,1,1993,3,6,1,1,0,8
101091138411,116.45831,39.923422,1111027379317,2016-06-25,8,348,61053,57,1,0,1,1,31,1,2008,1,6,1,0,1,7
101091140732,116.480204,39.992966,1111027382475,2017-01-23,122,620,52101,119,3,1,1,1,6,4,1999,1,2,0,1,1,7
101091141284,116.456795,39.973905,1111027380148,2016-08-15,137,459,51585,88.98,1,0,1,1,27,4,2008,4,6,1,0,1,7
101091142918,116.512315,39.985697,1111027377806,2016-07-14,150,855,42750,200,3,2,1,2,19,4,2011,4,6,1,0,0,7
101091143450,116.416156,40.082585,1111027380054,2016-08-04,17,430,24195,177.73,4,2,1,2,17,3,2003,3,2,1,1,1,6
101091144317,116.446941,39.958127,1111027382568,2016-09-07,355,293.5,49578,59.2,2,1,1,1,8,4,1994,3,6,0,1,1,7
101091144436,116.157467,39.730412,1111045972696,2017-02-27,111,315,20724,152,2,2,1,1,4,4,2001,4,2,0,1,1,5
101091145102,116.182548,39.778533,1111027381428,2016-08-01,55,276,20752,133,3,2,1,2,14,3,2009,4,6,1,1,0,5
101091145531,116.47077,39.935224,1111027375954,2016-08-25,26,355,54616,65,3,1,1,1,12,4,1982,3,6,1,0,1,7
101091145708,116.457173,39.96476,1111027376970,2016-07-05,59,269.5,45810,58.83,2,1,1,1,6,4,1983,3,2,0,0,1,7
101091146227,116.425856,39.90406,1111027374690,2016-09-26,23,510,83841,60.83,1,0,1,1,16,1,2013,4,6,1,0,1,1
101091155573,116.444673,39.880008,1111027382283,2016-07-30,107,453.5,53234,85.19,2,1,1,1,14,3,2004,3,6,1,1,1,1
101091156260,116.232119,40.223852,1111027377917,2016-12-28,301,173,41428,41.76,1,1,1,1,15,1,2009,4,6,1,0,1,6
101091159703,116.1939,39.923648,1111027374503,2016-08-15,59,220,28777,76.45,1,1,1,1,6,4,1996,3,2,0,1,0,9
101091160172,116.354137,39.88835,1111027374734,2016-09-09,83,410,63077,65,1,1,1,1,22,1,1999,3,6,1,1,0,10
101091161465,116.416156,40.082585,1111027380054,2016-07-01,10,382,22860,167.11,3,1,1,1,14,4,2002,3,2,1,0,1,6
101091162985,116.438859,39.920774,1111027381520,2016-07-15,52,508,67276,75.51,1,1,1,1,6,4,1999,4,6,1,1,1,1
101091164340,116.508281,39.915816,1111027379834,2016-08-26,97,542,41693,130,3,2,1,1,9,3,2006,4,6,1,0,1,7
101091165147,116.601064,40.051325,1111027382163,2016-07-22,9,155,23657,65.52,2,1,1,1,6,4,1989,3,2,0,1,0,7
101091167160,116.232119,40.223852,1111027377917,2016-06-30,10,108,26342,41,1,0,1,1,15,1,2009,4,6,1,0,1,6
101091168305,116.334045,39.757413,1111027382766,2016-06-27,51,174,31637,55,1,1,1,1,6,4,1995,4,2,0,0,1,4
101091171721,116.421128,40.068301,1111027377809,2016-06-28,4,109,21800,50,0,1,1,1,12,3,2008,1,6,1,0,1,6
101091172148,116.434565,39.919951,1111027382668,2016-06-17,73,401,69414,57.77,2,1,1,1,6,4,1989,1,2,0,1,1,1
101091172844,116.17041,39.767123,1111027375834,2016-07-04,7,198,16230,122,3,2,1,2,6,4,2001,4,2,0,0,0,5
101091174815,116.559953,40.117154,1111027377343,2016-11-30,3,124.5,24412,51,1,0,0,1,7,3,2013,4,6,1,0,1,13
101091175863,116.460035,39.967739,1111027374224,2016-08-31,174,446,59570,74.87,1,1,1,1,32,4,2005,4,6,0,1,1,7
101091176029,116.540406,39.924731,1111027378621,2016-07-30,209,175,35000,50,3,1,1,1,6,4,2001,4,4,0,1,0,7
101091176035,116.255335,39.897245,1111027382361,2016-08-31,56,430,42748,100.59,2,1,1,1,20,1,2000,4,6,1,1,0,2
101091177278,116.343714,39.996907,1111027375225,2016-09-06,23,1450,94408,153.59,3,2,1,2,19,1,2003,4,6,1,0,1,8
101091178366,116.463777,39.959726,1111027379671,2016-07-31,19,292,52050,56.1,2,1,1,1,6,4,1983,3,6,0,1,1,7
101091178881,116.339434,39.892042000000004,1111027378332,2016-07-27,246,491,61284,80.12,2,1,1,1,6,4,1987,4,2,0,0,1,10
101091180713,116.42537,40.052808,1111027376257,2016-09-11,115,460,60527,76,1,1,1,1,25,1,2008,4,6,1,1,1,7
101091180720,116.455188,39.979036,1111027380929,2016-07-06,110,760,43990,172.77,3,2,1,2,6,4,2002,3,2,0,1,1,7
101091182842,116.234832,40.223951,1111056464680,2016-07-04,36,144.9,28446,50.94,2,1,1,1,5,4,1983,4,4,0,1,1,6
101091187482,116.17041,39.767123,1111027375834,2016-08-24,95,220,15493,142,3,2,1,2,6,4,2001,3,2,0,1,0,5
101091188453,116.466562,39.921656,1111027375876,2016-09-22,14,600,68595,87.47,1,1,1,1,42,1,2005,1,6,1,0,1,7
101091189373,116.416156,40.082585,1111027380054,2016-06-27,0,550,20601,266.98,3,2,1,2,18,4,2003,2,2,1,1,1,6
101091189732,116.456624,39.891111,1111027377354,2016-08-15,46,532.5,43364,122.8,2,1,1,1,14,1,1997,4,6,1,1,1,7
101091190065,116.683699,40.11204,1111027374749,2016-07-18,101,240,21429,112,3,2,1,1,6,4,2006,2,6,0,0,0,13
